name,database_id,degree_weighted,degree_total,betweenness_unweighted,betweenness_weighted,clustering_unweighted,clustering_weighted,connected_component,role
Eugenio Parra,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7421,2,2,0.0,0.0,1.0,0.0434782608695652,466,peripheral
Eun-Hye Choi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9427,5,5,0.0,0.0,1.0,0.0446083523908472,0,core
Eunyoung Moon,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9528,1,1,0.0,0.0,0.0,0.0,662,broker
Eureka Foong,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3332,2,2,0.0,0.0,1.0,0.0434782608695652,467,peripheral
Eva Amdahl Seim,4:a207e2fc-2358-4733-aaec-376a2c17a19b:680,4,4,0.0,0.0,1.0,0.0434782608695652,140,core
Eva Zimmermann,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4121,5,5,0.0,0.0,1.0,0.0457384439121293,0,core
Evaldas Latoskinas,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8237,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Evaline Ju,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13767,1,1,0.0,0.0,0.0,0.0,663,broker
Evan Driscoll,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10124,5,5,0.0,0.0,1.0,0.0434782608695652,49,core
Evangelia Kalyvianaki,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3919,17,17,0.0,0.0,1.0,0.0444257888554264,0,core
Evelyn van Kelle,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9545,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Evert A. van Doorn,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10620,8,8,0.0,0.0,1.0,0.0443903743042984,0,core
Everton Guimarães,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1984,5,5,0.0,0.0,1.0,0.0434782608695652,116,core
Everton T. Guimarães,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13169,1,1,0.0,0.0,0.0,0.0,0,broker
Evgenia Smirni,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8418,3,3,0.0,0.0,1.0,0.0434782608695652,232,core
Evgenii Novozhilov,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9046,3,3,0.0,0.0,1.0,0.047245232607172,0,core
Evgeny Groshev,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10874,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
Evgeny Marchenko,4:a207e2fc-2358-4733-aaec-376a2c17a19b:156,5,5,0.0,0.0,1.0,0.0434782608695652,139,core
Evilásio Costa Junior,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8213,3,3,0.0,0.0,1.0,0.047245232607172,0,core
Evren Çilden,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13046,1,1,0.0,0.0,0.0,0.0,117,broker
Ewald Wasmeier,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10855,4,4,0.0,0.0,1.0,0.047245232607172,0,core
Ewen Denney,4:a207e2fc-2358-4733-aaec-376a2c17a19b:451,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Eyal Dim,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10036,2,2,0.0,0.0,1.0,0.0434782608695652,468,peripheral
Ezequiel Castellano,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8650,4,4,0.0,0.0,1.0,0.0453617467383686,0,core
Ezio Bartocci,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4128,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
F. Lo Presti,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13603,9,9,0.0,0.0,1.0,0.0523355095954039,0,core
F. Luiz Gustavo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4656,3,3,0.0,0.0,1.0,0.0434782608695652,300,core
Fabian Beck 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11356,2,2,0.0,0.0,1.0,0.0434782608695652,443,peripheral
Fabian Burzlaff,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12645,2,6,0.0,0.0,1.0,0.1095583521647715,81,peripheral
Fabian C. Peña,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6350,0,0,0.0,0.0,0.0,0.0,860,broker
Fabian Kortum,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10822,8,8,0.0,0.0,1.0,0.0449721920343123,0,core
Fabian Ritz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10255,7,7,0.0,0.0,1.0,0.0488388756141715,0,core
Fabian Rojas Blum,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5588,0,0,0.0,0.0,0.0,0.0,861,broker
Fabian Scharnböck,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1971,5,5,0.0,0.0,1.0,0.05008387483928,0,core
Fabian Scherf,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11,2,2,0.0,0.0,1.0,0.0434782608695652,469,peripheral
Fabian Stolp,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4233,0,0,0.0,0.0,0.0,0.0,862,broker
Fabian Toth,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11355,2,2,0.0,0.0,1.0,0.0434782608695652,443,peripheral
Fabian Trautsch,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7024,4,4,0.0,0.0,1.0,0.0491287184759755,0,core
Fabiana Florentin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4225,5,5,0.0,0.0,1.0,0.0434782608695652,109,core
Fabiana Freitas Mendes,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2810,4,4,0.0,0.0,1.0,0.0434782608695652,204,core
Fabiano Freitas,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13141,2,2,0.0,0.0,1.0,0.0547791760823857,0,peripheral
Fabienne Boyer,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4621,3,3,0.0,0.0,1.0,0.0434782608695652,308,core
Fabio A. González 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11379,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
Fabio Berti,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13529,6,6,0.0,0.0,1.0,0.0434782608695652,0,core
Fabio Di Lauro,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12753,2,4,0.0,0.0,1.0,0.1180181572432568,0,peripheral
Fabio Giorgi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6601,1,1,0.0,0.0,0.0,0.0,255,broker
Fabio Guaiani,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5709,1,1,0.0,0.0,0.0,0.0,0,broker
Fabio Moretti,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13098,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Fabio Ponciroli,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9298,5,5,0.0,0.0,1.0,0.0434782608695652,0,core
Fabio Queda Bueno da Silva,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4226,5,5,0.0,0.0,1.0,0.0434782608695652,109,core
Fabio Santos,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2803,0,0,0.0,0.0,0.0,0.0,863,broker
Fabio Silva,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5517,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Fabio Vaccaro,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13284,1,1,0.0,0.0,0.0,0.0,0,broker
Fabio Verboso,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7059,6,6,0.0,0.0,1.0,0.0434782608695652,87,core
Fabrice Bertrand,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8866,5,5,0.0,0.0,1.0,0.0502588099972575,18,core
Fabrizio Lazzaretti,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12748,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Fabrizio Lippolis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9542,3,3,0.0,0.0,1.0,0.055320588301915,0,core
Fabrizio Rossi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13128,4,4,0.0,0.0,1.0,0.0453617467383686,0,core
Fady Medhat,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11314,6,6,0.0,0.0,1.0,0.0447601436820504,0,core
Faeq Alrimawi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3211,3,6,0.0,0.0,1.0,0.0918320551574863,0,core
Faezeh Amou Najafabadi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12584,3,3,0.0,0.0,1.0,0.062167705393775,0,core
Faezeh Siavashi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11045,3,3,0.0,0.0,1.0,0.0434782608695652,297,core
Fagner Dias,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12662,6,6,0.0,0.0,1.0,0.0563898622157211,0,core
Fahad A. Alshaya,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6262,2,2,0.0,0.0,1.0,0.0434782608695652,470,peripheral
Fahad S. Altuwaijri,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1763,1,1,0.0,0.0,0.0,0.0,0,broker
Fahd Helwani,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13576,1,1,0.0,0.0,0.0,0.0,0,broker
Fahimeh Alizadeh Moghaddam,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12797,4,4,0.0,0.0,1.0,0.0477347902316536,0,core
Fahimeh Ebrahimi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11741,2,2,0.0,0.0,1.0,0.0434782608695652,248,peripheral
Fairuz Nawer Meem,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7362,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Faisal Alhwikem,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2903,3,3,0.0,0.0,1.0,0.055320588301915,0,core
Faith Culas,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11402,0,0,0.0,0.0,0.0,0.0,864,broker
Faiza Belala,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12625,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Faiza Samreen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4930,6,6,0.0,0.0,1.0,0.0447601436820504,0,core
Fajar J. Ekaputra,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13471,6,6,0.0,0.0,1.0,0.0493591864670275,0,core
Falin Luo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4972,6,6,0.0,0.0,1.0,0.0434782608695652,0,core
Fan Lin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9984,8,8,0.0,0.0,1.0,0.0443903743042984,0,core
Fan Sang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11592,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
Fan Wu 0009,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4795,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
Fan Wu 0013,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13306,3,5,0.0,0.0,1.0,0.0696995736941508,0,core
Fan Zhang 0010,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8094,7,7,0.0,0.0,1.0,0.0451700219313294,0,core
Fandi Bi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5994,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Fang Zhou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7376,14,28,0.0,0.0,1.0,0.0869565217391304,0,core
Fang-Hsiang Su,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7419,3,3,0.0,0.0,1.0,0.047245232607172,0,core
Fangchao Tian,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13748,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Fangge Yan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2733,3,3,0.0,0.0,1.0,0.0434782608695652,309,core
Fangqing Liu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9604,2,2,0.0,0.0,1.0,0.0547791760823857,0,peripheral
Fangxi Yin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8291,4,4,0.0,0.0,1.0,0.0491287184759755,0,core
Carlos V. Paradis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12318,1,2,0.0,0.0,0.0,0.0,0,broker
Fanyu Han,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4674,8,8,0.0,0.0,1.0,0.0438818649843088,0,core
Farah Naz Chowdhury,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3649,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Farhana Sarker,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9328,3,3,0.0,0.0,1.0,0.0595252630689557,0,core
Faridah Akinotcho,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2210,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Fariha Nusrat,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7661,3,3,0.0,0.0,1.0,0.051991319593742,0,core
Farima Farmahinifarahani,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8102,7,7,0.0,0.0,1.0,0.0467632914302631,0,core
Faris Cakaric,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2994,3,3,0.0,0.0,1.0,0.0434782608695652,252,core
Farn Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7477,6,6,0.0,0.0,1.0,0.0434782608695652,7,core
Farnaz Fotrousi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6130,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Farnoosh Fatemi Pour,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9420,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Fatemeh H. Fard,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6628,0,0,0.0,0.0,0.0,0.0,865,broker
Fatih Gey,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6857,3,5,0.0,0.0,1.0,0.0906138153131448,0,core
Fatih Turkmen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11142,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
Fatma Basak Aydemir,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1770,1,2,0.0,0.0,0.0,0.0,0,broker
Fatma Meawad,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3078,0,0,0.0,0.0,0.0,0.0,866,broker
Fausto Dassenno,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6343,3,3,0.0,0.0,1.0,0.0434782608695652,310,core
Fausto Fasano,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11266,5,5,0.0,0.0,1.0,0.0789217846396408,0,core
Fauzia Khan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4683,0,0,0.0,0.0,0.0,0.0,867,broker
Fawaz Alhenaki,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13755,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Fayaz Suleman,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5103,1,1,0.0,0.0,0.0,0.0,647,broker
Fazle Mohammed Tawsif,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6200,5,5,0.0,0.0,1.0,0.0434782608695652,138,core
Fazle Rabbi 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3571,3,3,0.0,0.0,1.0,0.0434782608695652,311,core
Fazli Faruk Okumus,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12424,5,5,0.0,0.0,1.0,0.0434782608695652,0,core
Federica Paci,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4309,4,4,0.0,0.0,1.0,0.0453617467383686,0,core
Federico Alessi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13507,4,4,0.0,0.0,1.0,0.0537112070063694,0,core
Federico Cassano,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2374,5,5,0.0,0.0,1.0,0.0434782608695652,0,core
Federico De Laurentiis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11547,4,4,0.0,0.0,1.0,0.0604308259868945,0,core
Federico Maiorano,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6594,3,3,0.0,0.0,1.0,0.0773833911042239,0,core
Federico Martín Alconada Verzini,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6208,4,4,0.0,0.0,1.0,0.0434782608695652,156,core
Federico Prandi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7204,2,2,0.0,0.0,1.0,0.0434782608695652,417,peripheral
Fehmi Jaafar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8477,4,4,0.0,0.0,1.0,0.0466829679007783,0,core
Fei Shao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4090,0,0,0.0,0.0,0.0,0.0,868,broker
Feifei Niu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9697,9,15,0.0,0.0,1.0,0.0762552973567479,0,core
Feifei Tong,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3763,5,5,0.0,0.0,1.0,0.0572809088024444,0,core
Feiyu Yao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8161,5,5,0.0,0.0,1.0,0.0434782608695652,141,core
Felipe A. C. Xavier,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13770,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Felipe Balbontin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5479,6,6,0.0,0.0,1.0,0.0487229384694499,32,core
Felipe Cerezo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12239,3,6,0.0,0.0,1.0,0.0723420160189702,0,core
Felipe Cordeiro de Paula,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10430,1,1,0.0,0.0,0.0,0.0,0,broker
Felipe Gustavo de Souza Gomes,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11759,5,5,0.0,0.0,1.0,0.0476612681308571,0,core
Felipe Klein Ricachenevsky,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9453,8,8,0.0,0.0,1.0,0.0434782608695652,0,core
Felipe Mello Fonseca,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3027,2,2,0.0,0.0,1.0,0.0434782608695652,454,peripheral
Felipe Meneguzzi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9224,4,4,0.0,0.0,1.0,0.0541442042940798,0,core
Felipe Osses,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6043,5,7,0.0,0.0,1.0,0.0681005362463827,0,core
Felipe Pinto,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13288,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
Felipe R. Monteiro,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6061,8,8,0.0,0.0,1.0,0.0438818649843088,0,core
Felipe Toledo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1153,3,6,0.0,0.0,1.0,0.1125941779888352,0,core
Felix Beierle,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3539,7,7,0.0,0.0,1.0,0.0434782608695652,73,core
Felix Dobslaw,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6719,1,1,0.0,0.0,0.0,0.0,0,broker
Felix Fischer 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7663,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
Felix Grund,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7782,4,8,0.0,0.0,1.0,0.0907234934767372,0,core
Felix Kretzer,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7118,4,4,0.0,0.0,1.0,0.0434782608695652,81,core
Felix Laegeler,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7542,4,4,0.0,0.0,1.0,0.0434782608695652,206,core
Felix Lösch,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13624,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Felix Rinker,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9129,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Felix Schulte-Langforth,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13062,4,4,0.0,0.0,1.0,0.0601060971361597,0,core
Felix Wallner,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1721,2,2,0.0,0.0,1.0,0.0434782608695652,110,peripheral
Felix Willnecker,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13315,5,5,0.0,0.0,1.0,0.045401085088293,0,core
Felix Wolf 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10572,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
Femke Heijenk,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12009,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
Fenareti Lampathaki,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3986,12,12,0.0,0.0,1.0,0.0434782608695652,20,core
Fenfang Xie,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10348,5,5,0.0,0.0,1.0,0.0446083523908472,0,core
Feng Feng 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1855,7,14,0.0,0.0,1.0,0.0898304918325253,0,core
Feng Lin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4894,2,2,0.0,0.0,1.0,0.0831709209901038,0,peripheral
Feng Luo 0009,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4242,7,7,0.0,0.0,1.0,0.0440163996892233,0,core
Feng Qin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:121,6,6,0.0,0.0,1.0,0.0515342341116863,0,core
Feng Wu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5919,6,6,0.0,0.0,1.0,0.0533986858721277,0,core
Feng Xu 0007,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11866,5,5,0.0,0.0,1.0,0.0526709442916576,0,core
Feng Zhang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4483,3,3,0.0,0.0,1.0,0.047245232607172,0,core
Feng Zhu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5335,11,11,0.0,0.0,1.0,0.0434782608695652,0,core
Fengcai Wen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9170,4,4,0.0,0.0,1.0,0.0712085828067211,0,core
Fengjie Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3075,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Fengjun Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7949,5,5,0.0,0.0,1.0,0.0434782608695652,0,core
Fengliang He,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2028,5,5,0.0,0.0,1.0,0.0465311766095751,0,core
Fenglin Bi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4673,8,8,0.0,0.0,1.0,0.0438818649843088,0,core
Fengmin Zhu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6746,2,2,0.0,0.0,1.0,0.0434782608695652,7,peripheral
Fengwei Zhang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8234,6,6,0.0,0.0,1.0,0.0434782608695652,0,core
Ferenc Horváth,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11832,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Fergal McCaffery,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5927,20,20,0.0,0.0,1.0,0.0444716396610367,0,core
Ferhat Khendek,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5715,3,3,0.0,0.0,1.0,0.0434782608695652,312,core
Fernanda Staniscuaski,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9455,8,8,0.0,0.0,1.0,0.0434782608695652,0,core
Fernanda de Mello,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7093,6,6,0.0,0.0,1.0,0.0612634507423924,0,core
Fernando H. Kuviatkovski,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13093,4,4,0.0,0.0,1.0,0.0434782608695652,165,core
Fernando Loizides,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4256,3,3,0.0,0.0,1.0,0.0434782608695652,313,core
Fernando López de la Mora,4:a207e2fc-2358-4733-aaec-376a2c17a19b:944,1,1,0.0,0.0,0.0,0.0,0,broker
Fernando Paulovsky,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2119,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Fernando Spanghero,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9236,4,4,0.0,0.0,1.0,0.0434782608695652,0,core
Feross Aboukhadijeh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4568,4,4,0.0,0.0,1.0,0.0477347902316536,0,core
Ferran Borreguero,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6668,4,4,0.0,0.0,1.0,0.0507246376811594,0,core
Feryel Benina,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12623,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Fieran Mason-Blakley,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3339,3,3,0.0,0.0,1.0,0.047245232607172,0,core
Filip Krijt,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11836,5,8,0.0,0.0,1.0,0.0917433133498274,0,core
Filip Niksic,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10087,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Filipe F. Correia,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12562,2,2,0.0,0.0,1.0,0.0434782608695652,471,peripheral
Filipe Santos,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4570,11,11,0.0,0.0,1.0,0.051187516693835,0,core
Filipe Silva-Santos,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13009,3,3,0.0,0.0,1.0,0.0434782608695652,0,core
Filipe Sousa,4:a207e2fc-2358-4733-aaec-376a2c17a19b:13675,2,2,0.0,0.0,1.0,0.0434782608695652,472,peripheral
Filippo Gilardi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6803,7,7,0.0,0.0,1.0,0.0434782608695652,0,core
Filippo Ricca,4:a207e2fc-2358-4733-aaec-376a2c17a19b:77,3,6,0.0,0.0,1.0,0.0973104002405059,0,core
Finn Olav Bjørnson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:677,4,4,0.0,0.0,1.0,0.0434782608695652,140,core
Fiza Husain,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3110,5,5,0.0,0.0,1.0,0.0446083523908472,0,core
Flavio De Paoli,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12911,2,2,0.0,0.0,1.0,0.0434782608695652,166,peripheral
Flavio Steffens,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9320,4,4,0.0,0.0,1.0,0.0541442042940798,0,core
Flavio Toffalini,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7604,2,2,0.0,0.0,1.0,0.0434782608695652,0,peripheral
Flavio Villanustre,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8513,0,0,0.0,0.0,0.0,0.0,869,broker
Floren Alexis T. Espinosa,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11041,2,2,0.0,0.0,1.0,0.0434782608695652,107,peripheral
Florencia Raschetti,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7963,2,2,0.0,0.0,1.0,0.0434782608695652,420,peripheral
Florent Anseaume,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2789,3,3,0.0,0.0,1.0,0.0434782608695652,56,core
Florentina Voboril,4:a207e2fc-2358-4733-aaec-376a2c17a19b:855,2,2,0.0,0.0,1.0,0.0434782608695652,473,peripheral
Florian Auer,4:a207e2fc-2358-4733-aaec-376a2c17a19b:8349,1,1,0.0,0.0,0.0,0.0,0,broker
